Code;TAS20;F1;F2;F3;Gender;Age;Card;T_Metaphors;T_ToM;T_FP;T_Interpret;T_Desc;T_Confussion;Text;Alex_A;Alex_B;Words;Sentences;Tokens;Tokens_Stop;Tokens_Stem_P;Tokens_Stem_S;POS;NER;DEP;Lemmas_CNLP;Lemmas_Spacy;Chars;avgWL;avgSL;Pun_Count;Stop_Count;RawTokens;Title_Count;Upper_Count;PRON_Count;DET_Count;ADV_Count;VERB_Count;PROPN_Count;NOUN_Count;NUM_Count;PUNCT_Count;SYM_Count;SCONJ_Count;CCONJ_Count;INTJ_Count;AUX_Count;ADP_Count;ADJ_Count;PRON_Ratio;DET_Ratio;ADV_Ratio;VERB_Ratio;PROPN_Ratio;NOUN_Ratio;NUM_Ratio;PUNCT_Ratio;SYM_Ratio;SCONJ_Ratio;CCONJ_Ratio;INTJ_Ratio;AUX_Ratio;ADP_Ratio;ADJ_Ratio;TTR;HTR;BoW_PCA_1;BoW_PCA_2;BoW_PCA_3
bc39e22ca5dba59fbd97c27987878f56;40;16;9;15;2;22;1;0;1;0;1;0;0;es un niño pensando en cual es la respuesta de sus deberes porque no la sabe.;0;0;16;2;['es', 'un', 'niño', 'pensando', 'en', 'cual', 'es', 'la', 'respuesta', 'de', 'sus', 'deberes', 'porque', 'no', 'la', 'sabe'];['niño', 'pensando', 'respuesta', 'deberes', 'sabe'];['niño', 'pensando', 'respuesta', 'deber', 'sabe'];['niñ', 'pens', 'respuest', 'deber', 'sab'];[('es', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('pensando', 'VERB'), ('en', 'ADP'), ('cual', 'PRON'), ('es', 'AUX'), ('la', 'DET'), ('respuesta', 'NOUN'), ('de', 'ADP'), ('sus', 'DET'), ('deberes', 'NOUN'), ('porque', 'SCONJ'), ('no', 'ADV'), ('la', 'PRON'), ('sabe', 'VERB'), ('.', 'PUNCT')];[('es', 'O'), ('un', 'O'), ('niño', 'O'), ('pensando', 'O'), ('en', 'O'), ('cual', 'O'), ('es', 'O'), ('la', 'O'), ('respuesta', 'O'), ('de', 'O'), ('sus', 'O'), ('deberes', 'O'), ('porque', 'O'), ('no', 'O'), ('la', 'O'), ('sabe', 'O'), ('.', 'O')];[[(('niño', 'NOUN'), 'cop', ('es', 'AUX')), (('niño', 'NOUN'), 'det', ('un', 'DET')), (('niño', 'NOUN'), 'advcl', ('respuesta', 'NOUN')), (('respuesta', 'NOUN'), 'csubj', ('pensando', 'VERB')), (('pensando', 'VERB'), 'obj', ('cual', 'PRON')), (('cual', 'PRON'), 'case', ('en', 'ADP')), (('respuesta', 'NOUN'), 'cop', ('es', 'AUX')), (('respuesta', 'NOUN'), 'det', ('la', 'DET')), (('respuesta', 'NOUN'), 'nmod', ('deberes', 'NOUN')), (('deberes', 'NOUN'), 'case', ('de', 'ADP')), (('deberes', 'NOUN'), 'det', ('sus', 'DET')), (('respuesta', 'NOUN'), 'advcl', ('sabe', 'VERB')), (('sabe', 'VERB'), 'mark', ('porque', 'SCONJ')), (('sabe', 'VERB'), 'advmod', ('no', 'ADV')), (('sabe', 'VERB'), 'obj', ('la', 'PRON')), (('niño', 'NOUN'), 'punct', ('.', 'PUNCT'))]];es un niño pensando en cual es la respuesta de sus deberes porque no la sabe .;['es', 'un', 'niño', 'pensar', 'en', 'cual', 'es', 'el', 'respuesta', 'de', 'sus', 'deberes', 'porque', 'no', 'la', 'saber', '.'];62;3.875;8.0;1;11;['es', 'un', 'niño', 'pensando', 'en', 'cual', 'es', 'la', 'respuesta', 'de', 'sus', 'deberes', 'porque', 'no', 'la', 'sabe'];0;0;2;3;1;2;0;3;0;1;0;1;0;0;2;2;0;0.125;0.1875;0.0625;0.125;0.0;0.1875;0.0;0.0625;0.0;0.0625;0.0;0.0;0.125;0.125;0.0;0.5625;0.875;0.4297864705740636;-0.05619660911461386;-0.36077158116947755
bc39e22ca5dba59fbd97c27987878f56;40;16;9;15;2;22;13HM;0;1;0;0;0;0;hombre llorando porque su mujer ha muerto.;0;0;7;2;['hombre', 'llorando', 'porque', 'su', 'mujer', 'ha', 'muerto'];['hombre', 'llorando', 'mujer', 'muerto'];['hombr', 'llorando', 'mujer', 'muerto'];['hombr', 'llor', 'muj', 'muert'];[('hombre', 'NOUN'), ('llorando', 'VERB'), ('porque', 'SCONJ'), ('su', 'DET'), ('mujer', 'NOUN'), ('ha', 'AUX'), ('muerto', 'VERB'), ('.', 'PUNCT')];[('hombre', 'O'), ('llorando', 'O'), ('porque', 'O'), ('su', 'O'), ('mujer', 'O'), ('ha', 'O'), ('muerto', 'O'), ('.', 'O')];[[(('llorando', 'VERB'), 'nsubj', ('hombre', 'NOUN')), (('llorando', 'VERB'), 'advcl', ('muerto', 'VERB')), (('muerto', 'VERB'), 'mark', ('porque', 'SCONJ')), (('muerto', 'VERB'), 'nsubj', ('mujer', 'NOUN')), (('mujer', 'NOUN'), 'det', ('su', 'DET')), (('muerto', 'VERB'), 'aux', ('ha', 'AUX')), (('llorando', 'VERB'), 'punct', ('.', 'PUNCT'))]];hombre llorando porque su mujer ha muerto .;['hombre', 'llorando', 'porque', 'su', 'mujer', 'ha', 'muerto', '.'];36;5.142857142857143;3.5;1;3;['hombre', 'llorando', 'porque', 'su', 'mujer', 'ha', 'muerto'];0;0;0;1;0;2;0;2;0;1;0;1;0;0;1;0;0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.8571428571428571;1.0;-0.5355916221047407;0.9713548666202375;-0.13300495602322152
20cd825cadb95a71763bad06e142c148;40;12;10;18;2;22;1;0;1;0;0;0;0;un Niño cansado de estudiar y presionado por sus padres. Está triste porque se siente incomprendido. Siente que da lo mejor de él y que nadie se lo valora.;0;0;29;4;['un', 'niño', 'cansado', 'de', 'estudiar', 'y', 'presionado', 'por', 'sus', 'padres', 'está', 'triste', 'porque', 'se', 'siente', 'incomprendido', 'siente', 'que', 'da', 'lo', 'mejor', 'de', 'él', 'y', 'que', 'nadie', 'se', 'lo', 'valora'];['niño', 'cansado', 'estudiar', 'presionado', 'padres', 'triste', 'incomprendido', 'da', 'mejor', 'nadie', 'valora'];['niño', 'cansado', 'estudiar', 'presionado', 'padr', 'trist', 'incomprendido', 'da', 'mejor', 'nadi', 'valora'];['niñ', 'cans', 'estudi', 'presion', 'padr', 'trist', 'incomprend', 'da', 'mejor', 'nadi', 'valor'];[('un', 'DET'), ('niño', 'NOUN'), ('cansado', 'ADJ'), ('de', 'ADP'), ('estudiar', 'VERB'), ('y', 'CCONJ'), ('presionado', 'ADJ'), ('por', 'ADP'), ('sus', 'DET'), ('padres', 'NOUN'), ('.', 'PUNCT'), ('está', 'AUX'), ('triste', 'ADJ'), ('porque', 'SCONJ'), ('se', 'PRON'), ('siente', 'VERB'), ('incomprendido', 'ADJ'), ('.', 'PUNCT'), ('siente', 'VERB'), ('que', 'SCONJ'), ('da', 'VERB'), ('lo', 'DET'), ('mejor', 'ADJ'), ('de', 'ADP'), ('él', 'PRON'), ('y', 'CCONJ'), ('que', 'SCONJ'), ('nadie', 'PRON'), ('se', 'PRON'), ('lo', 'PRON'), ('valora', 'VERB'), ('.', 'PUNCT')];[('un', 'O'), ('niño', 'O'), ('cansado', 'O'), ('de', 'O'), ('estudiar', 'O'), ('y', 'O'), ('presionado', 'O'), ('por', 'O'), ('sus', 'O'), ('padres', 'O'), ('.', 'O'), ('está', 'O'), ('triste', 'O'), ('porque', 'O'), ('se', 'O'), ('siente', 'O'), ('incomprendido', 'O'), ('.', 'O'), ('siente', 'O'), ('que', 'O'), ('da', 'O'), ('lo', 'O'), ('mejor', 'O'), ('de', 'O'), ('él', 'O'), ('y', 'O'), ('que', 'O'), ('nadie', 'O'), ('se', 'O'), ('lo', 'O'), ('valora', 'O'), ('.', 'O')];[[(('niño', 'NOUN'), 'det', ('un', 'DET')), (('niño', 'NOUN'), 'amod', ('cansado', 'ADJ')), (('cansado', 'ADJ'), 'advcl', ('estudiar', 'VERB')), (('estudiar', 'VERB'), 'mark', ('de', 'ADP')), (('estudiar', 'VERB'), 'conj', ('presionado', 'ADJ')), (('presionado', 'ADJ'), 'cc', ('y', 'CCONJ')), (('estudiar', 'VERB'), 'obj', ('padres', 'NOUN')), (('padres', 'NOUN'), 'case', ('por', 'ADP')), (('padres', 'NOUN'), 'det', ('sus', 'DET')), (('niño', 'NOUN'), 'punct', ('.', 'PUNCT'))]];un niño cansado de estudiar y presionado por sus padres .;['un', 'niño', 'cansado', 'de', 'estudiar', 'y', 'presionado', 'por', 'sus', 'padre', '.', 'está', 'triste', 'porque', 'se', 'sentar', 'incomprendido', '.', 'sentar', 'que', 'da', 'lo', 'mejor', 'de', 'él', 'y', 'que', 'nadie', 'se', 'lo', 'valorar', '.'];127;4.379310344827586;7.25;3;18;['un', 'Niño', 'cansado', 'de', 'estudiar', 'y', 'presionado', 'por', 'sus', 'padres', 'Está', 'triste', 'porque', 'se', 'siente', 'incomprendido', 'Siente', 'que', 'da', 'lo', 'mejor', 'de', 'él', 'y', 'que', 'nadie', 'se', 'lo', 'valora'];3;3;5;3;0;5;0;2;0;3;0;3;2;0;1;3;5;0.1724137931034483;0.10344827586206896;0.0;0.1724137931034483;0.0;0.06896551724137931;0.0;0.10344827586206896;0.0;0.10344827586206896;0.06896551724137931;0.0;0.03448275862068965;0.10344827586206896;0.1724137931034483;0.3448275862068966;0.7931034482758621;0.7133172267402491;-0.0125967969292273;-0.25598770078594507
20cd825cadb95a71763bad06e142c148;40;12;10;18;2;22;9VH;0;1;0;1;0;0;Grupo de amigos después de una noche de diversión. Están cansados y uno de ellos está triste porque lo ha dejado con su pareja.;0;0;24;3;['grupo', 'de', 'amigos', 'después', 'de', 'una', 'noche', 'de', 'diversión', 'están', 'cansados', 'y', 'uno', 'de', 'ellos', 'está', 'triste', 'porque', 'lo', 'ha', 'dejado', 'con', 'su', 'pareja'];['grupo', 'amigos', 'después', 'noche', 'diversión', 'cansados', 'triste', 'dejado', 'pareja'];['grupo', 'amigo', 'despué', 'noch', 'diversión', 'cansado', 'trist', 'dejado', 'pareja'];['grup', 'amig', 'despues', 'noch', 'diversion', 'cans', 'trist', 'dej', 'parej'];[('grupo', 'NOUN'), ('de', 'ADP'), ('amigos', 'NOUN'), ('después', 'ADV'), ('de', 'ADP'), ('una', 'DET'), ('noche', 'NOUN'), ('de', 'ADP'), ('diversión', 'NOUN'), ('.', 'PUNCT'), ('están', 'AUX'), ('cansados', 'ADJ'), ('y', 'CCONJ'), ('uno', 'PRON'), ('de', 'ADP'), ('ellos', 'PRON'), ('está', 'AUX'), ('triste', 'ADJ'), ('porque', 'SCONJ'), ('lo', 'PRON'), ('ha', 'AUX'), ('dejado', 'VERB'), ('con', 'ADP'), ('su', 'DET'), ('pareja', 'NOUN'), ('.', 'PUNCT')];[('grupo', 'O'), ('de', 'O'), ('amigos', 'O'), ('después', 'O'), ('de', 'O'), ('una', 'O'), ('noche', 'O'), ('de', 'O'), ('diversión', 'O'), ('.', 'O'), ('están', 'O'), ('cansados', 'O'), ('y', 'O'), ('uno', 'O'), ('de', 'O'), ('ellos', 'O'), ('está', 'O'), ('triste', 'O'), ('porque', 'O'), ('lo', 'O'), ('ha', 'O'), ('dejado', 'O'), ('con', 'O'), ('su', 'O'), ('pareja', 'O'), ('.', 'O')];[[(('grupo', 'NOUN'), 'nmod', ('amigos', 'NOUN')), (('amigos', 'NOUN'), 'case', ('de', 'ADP')), (('grupo', 'NOUN'), 'advmod', ('después', 'ADV')), (('después', 'ADV'), 'obl', ('noche', 'NOUN')), (('noche', 'NOUN'), 'case', ('de', 'ADP')), (('noche', 'NOUN'), 'det', ('una', 'DET')), (('noche', 'NOUN'), 'nmod', ('diversión', 'NOUN')), (('diversión', 'NOUN'), 'case', ('de', 'ADP')), (('grupo', 'NOUN'), 'punct', ('.', 'PUNCT'))]];grupo de amigos después de una noche de diversión .;['grupo', 'de', 'amigo', 'después', 'de', 'un', 'noche', 'de', 'diversión', '.', 'están', 'cansado', 'y', 'uno', 'de', 'ellos', 'está', 'triste', 'porque', 'lo', 'ha', 'dejar', 'con', 'su', 'pareja', '.'];104;4.333333333333333;8.0;2;15;['Grupo', 'de', 'amigos', 'después', 'de', 'una', 'noche', 'de', 'diversión', 'Están', 'cansados', 'y', 'uno', 'de', 'ellos', 'está', 'triste', 'porque', 'lo', 'ha', 'dejado', 'con', 'su', 'pareja'];2;2;3;2;1;1;0;5;0;2;0;1;1;0;3;5;2;0.125;0.08333333333333333;0.04166666666666666;0.04166666666666666;0.0;0.20833333333333331;0.0;0.08333333333333333;0.0;0.04166666666666666;0.04166666666666666;0.0;0.125;0.20833333333333331;0.08333333333333333;0.4583333333333333;0.875;-0.280319532530982;-0.4454673163812969;0.3720806508123082
20cd825cadb95a71763bad06e142c148;40;12;10;18;2;22;13HM;0;1;0;1;0;0;Hombre desolado porque se ha encontrado a su mujer fallecida.;0;0;10;2;['hombre', 'desolado', 'porque', 'se', 'ha', 'encontrado', 'a', 'su', 'mujer', 'fallecida'];['hombre', 'desolado', 'encontrado', 'mujer', 'fallecida'];['hombr', 'desolado', 'encontrado', 'mujer', 'fallecida'];['hombr', 'desol', 'encontr', 'muj', 'fallec'];[('hombre', 'NOUN'), ('desolado', 'ADJ'), ('porque', 'SCONJ'), ('se', 'PRON'), ('ha', 'AUX'), ('encontrado', 'VERB'), ('a', 'ADP'), ('su', 'DET'), ('mujer', 'NOUN'), ('fallecida', 'ADJ'), ('.', 'PUNCT')];[('hombre', 'O'), ('desolado', 'O'), ('porque', 'O'), ('se', 'O'), ('ha', 'O'), ('encontrado', 'O'), ('a', 'O'), ('su', 'O'), ('mujer', 'O'), ('fallecida', 'O'), ('.', 'O')];[[(('hombre', 'NOUN'), 'amod', ('desolado', 'ADJ')), (('hombre', 'NOUN'), 'advcl', ('encontrado', 'VERB')), (('encontrado', 'VERB'), 'mark', ('porque', 'SCONJ')), (('encontrado', 'VERB'), 'obj', ('se', 'PRON')), (('encontrado', 'VERB'), 'aux', ('ha', 'AUX')), (('encontrado', 'VERB'), 'obj', ('mujer', 'NOUN')), (('mujer', 'NOUN'), 'case', ('a', 'ADP')), (('mujer', 'NOUN'), 'det', ('su', 'DET')), (('mujer', 'NOUN'), 'amod', ('fallecida', 'ADJ')), (('hombre', 'NOUN'), 'punct', ('.', 'PUNCT'))]];hombre desolado porque se ha encontrado a su mujer fallecida .;['hombre', 'desolado', 'porque', 'se', 'ha', 'encontrar', 'a', 'su', 'mujer', 'fallecido', '.'];52;5.2;5.0;1;5;['Hombre', 'desolado', 'porque', 'se', 'ha', 'encontrado', 'a', 'su', 'mujer', 'fallecida'];1;1;1;1;0;1;0;2;0;1;0;1;0;0;1;1;2;0.1;0.1;0.0;0.1;0.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.2;0.9;1.0;-0.5390961970495997;0.9984650602852171;-0.13500269233676387
107b920c3318629af25cd9fe09c2bd25;37;14;10;13;2;23;1;0;1;0;1;0;0;Es un niño que está aburrido, está cansado de tocar el violín.;0;0;12;2;['es', 'un', 'niño', 'que', 'está', 'aburrido', 'está', 'cansado', 'de', 'tocar', 'el', 'violín'];['niño', 'aburrido', 'cansado', 'tocar', 'violín'];['niño', 'aburrido', 'cansado', 'tocar', 'violín'];['niñ', 'aburr', 'cans', 'toc', 'violin'];[('es', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('está', 'AUX'), ('aburrido', 'ADJ'), (',', 'PUNCT'), ('está', 'AUX'), ('cansado', 'ADJ'), ('de', 'ADP'), ('tocar', 'VERB'), ('el', 'DET'), ('violín', 'NOUN'), ('.', 'PUNCT')];[('es', 'O'), ('un', 'O'), ('niño', 'O'), ('que', 'O'), ('está', 'O'), ('aburrido', 'O'), (',', 'O'), ('está', 'O'), ('cansado', 'O'), ('de', 'O'), ('tocar', 'O'), ('el', 'O'), ('violín', 'O'), ('.', 'O')];[[(('cansado', 'ADJ'), 'csubj', ('niño', 'NOUN')), (('niño', 'NOUN'), 'cop', ('es', 'AUX')), (('niño', 'NOUN'), 'det', ('un', 'DET')), (('niño', 'NOUN'), 'acl', ('aburrido', 'ADJ')), (('aburrido', 'ADJ'), 'nsubj', ('que', 'PRON')), (('aburrido', 'ADJ'), 'cop', ('está', 'AUX')), (('niño', 'NOUN'), 'punct', (',', 'PUNCT')), (('cansado', 'ADJ'), 'cop', ('está', 'AUX')), (('cansado', 'ADJ'), 'acl', ('tocar', 'VERB')), (('tocar', 'VERB'), 'mark', ('de', 'ADP')), (('tocar', 'VERB'), 'obj', ('violín', 'NOUN')), (('violín', 'NOUN'), 'det', ('el', 'DET')), (('cansado', 'ADJ'), 'punct', ('.', 'PUNCT'))]];es un niño que está aburrido , está cansado de tocar el violín .;['es', 'un', 'niño', 'que', 'está', 'aburrido', ',', 'está', 'cansado', 'de', 'tocar', 'el', 'violín', '.'];51;4.25;6.0;2;7;['Es', 'un', 'niño', 'que', 'está', 'aburrido', 'está', 'cansado', 'de', 'tocar', 'el', 'violín'];1;1;1;2;0;1;0;2;0;2;0;0;0;0;3;1;2;0.08333333333333333;0.16666666666666666;0.0;0.08333333333333333;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.25;0.08333333333333333;0.16666666666666666;0.6666666666666666;0.9166666666666666;1.2416881274883578;0.012558338038059015;-0.2823273480771815
107b920c3318629af25cd9fe09c2bd25;37;14;10;13;2;23;9VH;0;0;0;1;1;0;Esta imagen refleja a varios hombres en el descanso de su trabajo, echándose la siesta en el campo, tapándose de los rayos del sol.;0;0;24;2;['esta', 'imagen', 'refleja', 'a', 'varios', 'hombres', 'en', 'el', 'descanso', 'de', 'su', 'trabajo', 'echándose', 'la', 'siesta', 'en', 'el', 'campo', 'tapándose', 'de', 'los', 'rayos', 'del', 'sol'];['imagen', 'refleja', 'varios', 'hombres', 'descanso', 'trabajo', 'echándose', 'siesta', 'campo', 'tapándose', 'rayos', 'sol'];['imagen', 'refleja', 'vario', 'hombr', 'descanso', 'trabajo', 'echándos', 'siesta', 'campo', 'tapándos', 'rayo', 'sol'];['imag', 'reflej', 'vari', 'hombr', 'descans', 'trabaj', 'echandos', 'siest', 'camp', 'tap', 'ray', 'sol'];[('esta', 'DET'), ('imagen', 'NOUN'), ('refleja', 'VERB'), ('a', 'ADP'), ('varios', 'DET'), ('hombres', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('descanso', 'NOUN'), ('de', 'ADP'), ('su', 'DET'), ('trabajo', 'NOUN'), (',', 'PUNCT'), ('echándose', 'VERB'), ('la', 'DET'), ('siesta', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('campo', 'NOUN'), (',', 'PUNCT'), ('tapándose', 'NOUN'), ('de', 'ADP'), ('los', 'DET'), ('rayos', 'NOUN'), ('del', 'ADP'), ('sol', 'NOUN'), ('.', 'PUNCT')];[('esta', 'O'), ('imagen', 'O'), ('refleja', 'O'), ('a', 'O'), ('varios', 'O'), ('hombres', 'O'), ('en', 'O'), ('el', 'O'), ('descanso', 'O'), ('de', 'O'), ('su', 'O'), ('trabajo', 'O'), (',', 'O'), ('echándose', 'O'), ('la', 'O'), ('siesta', 'O'), ('en', 'O'), ('el', 'O'), ('campo', 'O'), (',', 'O'), ('tapándose', 'O'), ('de', 'O'), ('los', 'O'), ('rayos', 'O'), ('del', 'O'), ('sol', 'O'), ('.', 'O')];[[(('refleja', 'VERB'), 'nsubj', ('imagen', 'NOUN')), (('imagen', 'NOUN'), 'det', ('esta', 'DET')), (('refleja', 'VERB'), 'obj', ('hombres', 'NOUN')), (('hombres', 'NOUN'), 'case', ('a', 'ADP')), (('hombres', 'NOUN'), 'det', ('varios', 'DET')), (('refleja', 'VERB'), 'obl', ('descanso', 'NOUN')), (('descanso', 'NOUN'), 'case', ('en', 'ADP')), (('descanso', 'NOUN'), 'det', ('el', 'DET')), (('descanso', 'NOUN'), 'nmod', ('trabajo', 'NOUN')), (('trabajo', 'NOUN'), 'case', ('de', 'ADP')), (('trabajo', 'NOUN'), 'det', ('su', 'DET')), (('refleja', 'VERB'), 'punct', (',', 'PUNCT')), (('refleja', 'VERB'), 'advcl', ('echándose', 'VERB')), (('echándose', 'VERB'), 'obj', ('siesta', 'NOUN')), (('siesta', 'NOUN'), 'det', ('la', 'DET')), (('echándose', 'VERB'), 'obl', ('campo', 'NOUN')), (('campo', 'NOUN'), 'case', ('en', 'ADP')), (('campo', 'NOUN'), 'det', ('el', 'DET')), (('refleja', 'VERB'), 'obj', ('tapándose', 'NOUN')), (('tapándose', 'NOUN'), 'punct', (',', 'PUNCT')), (('tapándose', 'NOUN'), 'nmod', ('rayos', 'NOUN')), (('rayos', 'NOUN'), 'case', ('de', 'ADP')), (('rayos', 'NOUN'), 'det', ('los', 'DET')), (('rayos', 'NOUN'), 'nmod', ('sol', 'NOUN')), (('sol', 'NOUN'), 'case', ('del', 'ADP')), (('refleja', 'VERB'), 'punct', ('.', 'PUNCT'))]];esta imagen refleja a varios hombres en el descanso de su trabajo , echándose la siesta en el campo , tapándose de los rayos del sol .;['este', 'imagen', 'reflejar', 'a', 'varios', 'hombre', 'en', 'el', 'descanso', 'de', 'su', 'trabajo', ',', 'echar', 'el', 'siesta', 'en', 'el', 'campo', ',', 'tapándose', 'de', 'el', 'rayo', 'del', 'sol', '.'];108;4.5;12.0;3;12;['Esta', 'imagen', 'refleja', 'a', 'varios', 'hombres', 'en', 'el', 'descanso', 'de', 'su', 'trabajo', 'echándose', 'la', 'siesta', 'en', 'el', 'campo', 'tapándose', 'de', 'los', 'rayos', 'del', 'sol'];1;1;0;7;0;2;0;9;0;3;0;0;0;0;0;6;0;0.0;0.2916666666666667;0.0;0.08333333333333333;0.0;0.375;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.20833333333333331;0.875;-0.48044676522834984;-0.730942985783742;0.39931003772093693
107b920c3318629af25cd9fe09c2bd25;37;14;10;13;2;23;11;0;0;0;0;1;0;en esta imagen veo una cascada con rocas alrededor.;0;0;9;2;['en', 'esta', 'imagen', 'veo', 'una', 'cascada', 'con', 'rocas', 'alrededor'];['imagen', 'veo', 'cascada', 'rocas', 'alrededor'];['imagen', 'veo', 'cascada', 'roca', 'alrededor'];['imag', 'veo', 'casc', 'roc', 'alrededor'];[('en', 'ADP'), ('esta', 'DET'), ('imagen', 'NOUN'), ('veo', 'VERB'), ('una', 'DET'), ('cascada', 'NOUN'), ('con', 'ADP'), ('rocas', 'NOUN'), ('alrededor', 'ADV'), ('.', 'PUNCT')];[('en', 'O'), ('esta', 'O'), ('imagen', 'O'), ('veo', 'O'), ('una', 'O'), ('cascada', 'O'), ('con', 'O'), ('rocas', 'O'), ('alrededor', 'O'), ('.', 'O')];[[(('veo', 'VERB'), 'obl', ('imagen', 'NOUN')), (('imagen', 'NOUN'), 'case', ('en', 'ADP')), (('imagen', 'NOUN'), 'det', ('esta', 'DET')), (('veo', 'VERB'), 'obj', ('cascada', 'NOUN')), (('cascada', 'NOUN'), 'det', ('una', 'DET')), (('cascada', 'NOUN'), 'nmod', ('rocas', 'NOUN')), (('rocas', 'NOUN'), 'case', ('con', 'ADP')), (('veo', 'VERB'), 'advmod', ('alrededor', 'ADV')), (('veo', 'VERB'), 'punct', ('.', 'PUNCT'))]];en esta imagen veo una cascada con rocas alrededor .;['en', 'este', 'imagen', 'ver', 'un', 'cascada', 'con', 'roca', 'alrededor', '.'];43;4.777777777777779;4.5;1;4;['en', 'esta', 'imagen', 'veo', 'una', 'cascada', 'con', 'rocas', 'alrededor'];0;0;0;2;1;1;0;3;0;1;0;0;0;0;0;2;0;0.0;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.0;0.3333333333333333;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.6666666666666666;1.0;-0.2904834851388119;-0.25987150101764567;-0.5071677928038039
107b920c3318629af25cd9fe09c2bd25;37;14;10;13;2;23;13HM;0;1;0;1;0;0;La imagen representa a una mujer enferma, y su marido cansado por estar día y noche cuidando de ella.;0;0;19;2;['la', 'imagen', 'representa', 'a', 'una', 'mujer', 'enferma', 'y', 'su', 'marido', 'cansado', 'por', 'estar', 'día', 'y', 'noche', 'cuidando', 'de', 'ella'];['imagen', 'representa', 'mujer', 'enferma', 'marido', 'cansado', 'día', 'noche', 'cuidando'];['imagen', 'representa', 'mujer', 'enferma', 'marido', 'cansado', 'día', 'noch', 'cuidando'];['imag', 'represent', 'muj', 'enferm', 'mar', 'cans', 'dia', 'noch', 'cuid'];[('la', 'DET'), ('imagen', 'NOUN'), ('representa', 'VERB'), ('a', 'ADP'), ('una', 'DET'), ('mujer', 'NOUN'), ('enferma', 'NOUN'), (',', 'PUNCT'), ('y', 'CCONJ'), ('su', 'DET'), ('marido', 'NOUN'), ('cansado', 'ADJ'), ('por', 'ADP'), ('estar', 'AUX'), ('día', 'NOUN'), ('y', 'CCONJ'), ('noche', 'NOUN'), ('cuidando', 'VERB'), ('de', 'ADP'), ('ella', 'PRON'), ('.', 'PUNCT')];[('la', 'O'), ('imagen', 'O'), ('representa', 'O'), ('a', 'O'), ('una', 'O'), ('mujer', 'O'), ('enferma', 'O'), (',', 'O'), ('y', 'O'), ('su', 'O'), ('marido', 'O'), ('cansado', 'O'), ('por', 'O'), ('estar', 'O'), ('día', 'O'), ('y', 'O'), ('noche', 'O'), ('cuidando', 'O'), ('de', 'O'), ('ella', 'O'), ('.', 'O')];[[(('representa', 'VERB'), 'nsubj', ('imagen', 'NOUN')), (('imagen', 'NOUN'), 'det', ('la', 'DET')), (('representa', 'VERB'), 'obj', ('mujer', 'NOUN')), (('mujer', 'NOUN'), 'case', ('a', 'ADP')), (('mujer', 'NOUN'), 'det', ('una', 'DET')), (('mujer', 'NOUN'), 'appos', ('enferma', 'NOUN')), (('representa', 'VERB'), 'conj', ('cuidando', 'VERB')), (('cuidando', 'VERB'), 'punct', (',', 'PUNCT')), (('cuidando', 'VERB'), 'cc', ('y', 'CCONJ')), (('cuidando', 'VERB'), 'nsubj', ('marido', 'NOUN')), (('marido', 'NOUN'), 'det', ('su', 'DET')), (('marido', 'NOUN'), 'amod', ('cansado', 'ADJ')), (('cansado', 'ADJ'), 'obl', ('día', 'NOUN')), (('día', 'NOUN'), 'case', ('por', 'ADP')), (('día', 'NOUN'), 'cop', ('estar', 'AUX')), (('día', 'NOUN'), 'conj', ('noche', 'NOUN')), (('noche', 'NOUN'), 'cc', ('y', 'CCONJ')), (('cuidando', 'VERB'), 'obj', ('ella', 'PRON')), (('ella', 'PRON'), 'case', ('de', 'ADP')), (('representa', 'VERB'), 'punct', ('.', 'PUNCT'))]];la imagen representa a una mujer enferma , y su marido cansado por estar día y noche cuidando de ella .;['el', 'imagen', 'representar', 'a', 'un', 'mujer', 'enfermo', ',', 'y', 'su', 'marido', 'cansado', 'por', 'estar', 'día', 'y', 'noche', 'cuidar', 'de', 'ella', '.'];83;4.368421052631579;9.5;2;10;['La', 'imagen', 'representa', 'a', 'una', 'mujer', 'enferma', 'y', 'su', 'marido', 'cansado', 'por', 'estar', 'día', 'y', 'noche', 'cuidando', 'de', 'ella'];1;1;1;3;0;2;0;6;0;2;0;0;2;0;1;3;1;0.05263157894736842;0.15789473684210525;0.0;0.10526315789473684;0.0;0.3157894736842105;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;0.0;0.05263157894736842;0.15789473684210525;0.05263157894736842;0.4736842105263158;0.9473684210526316;-0.4173056557493153;0.3173203872485199;0.45857936984880526
